"VerseID","BookID","Chapter","VerseNum","OsisRef","VerseText"
"24823","41","14","68","Mark.14.68","But he denied, saying, I know not, neither understand I what thou sayest. And he went out into the porch; and the cock crew."
"24824","41","14","69","Mark.14.69","And a maid saw him again, and began to say to them that stood by, This is one of them."
"24825","41","14","70","Mark.14.70","And he denied it again. And a little after, they that stood by said again to Peter, Surely thou art one of them: for thou art a Galilaean, and thy speech agreeth thereto."
"24826","41","14","71","Mark.14.71","But he began to curse and to swear, saying, I know not this man of whom ye speak."
"24827","41","14","72","Mark.14.72","And the second time the cock crew. And Peter called to mind the word that Jesus said unto him, Before the cock crow twice, thou shalt deny me thrice. And when he thought thereon, he wept."
"24828","41","15","1","Mark.15.1","And straightway in the morning the chief priests held a consultation with the elders and scribes and the whole council, and bound Jesus, and carried him away, and delivered him to Pilate."
"24829","41","15","2","Mark.15.2","And Pilate asked him, Art thou the King of the Jews? And he answering said unto him, Thou sayest it."
"24830","41","15","3","Mark.15.3","And the chief priests accused him of many things: but he answered nothing."
"24831","41","15","4","Mark.15.4","And Pilate asked him again, saying, Answerest thou nothing? behold how many things they witness against thee."
"24832","41","15","5","Mark.15.5","But Jesus yet answered nothing; so that Pilate marvelled."
"24833","41","15","6","Mark.15.6","Now at that feast he released unto them one prisoner, whomsoever they desired."
"24834","41","15","7","Mark.15.7","And there was one named Barabbas, which lay bound with them that had made insurrection with him, who had committed murder in the insurrection."
"24835","41","15","8","Mark.15.8","And the multitude crying aloud began to desire him to do as he had ever done unto them."
"24836","41","15","9","Mark.15.9","But Pilate answered them, saying, Will ye that I release unto you the King of the Jews?"
"24837","41","15","10","Mark.15.10","For he knew that the chief priests had delivered him for envy."
"24838","41","15","11","Mark.15.11","But the chief priests moved the people, that he should rather release Barabbas unto them."
"24839","41","15","12","Mark.15.12","And Pilate answered and said again unto them, What will ye then that I shall do unto him whom ye call the King of the Jews?"
"24840","41","15","13","Mark.15.13","And they cried out again, Crucify him."
"24841","41","15","14","Mark.15.14","Then Pilate said unto them, Why, what evil hath he done? And they cried out the more exceedingly, Crucify him."
"24842","41","15","15","Mark.15.15","And so Pilate, willing to content the people, released Barabbas unto them, and delivered Jesus, when he had scourged him, to be crucified."
"24843","41","15","16","Mark.15.16","And the soldiers led him away into the hall, called Praetorium; and they call together the whole band."
"24844","41","15","17","Mark.15.17","And they clothed him with purple, and platted a crown of thorns, and put it about his head,"
"24845","41","15","18","Mark.15.18","And began to salute him, Hail, King of the Jews!"
"24846","41","15","19","Mark.15.19","And they smote him on the head with a reed, and did spit upon him, and bowing their knees worshipped him."
"24847","41","15","20","Mark.15.20","And when they had mocked him, they took off the purple from him, and put his own clothes on him, and led him out to crucify him."
"24848","41","15","21","Mark.15.21","And they compel one Simon a Cyrenian, who passed by, coming out of the country, the father of Alexander and Rufus, to bear his cross."
"24849","41","15","22","Mark.15.22","And they bring him unto the place Golgotha, which is, being interpreted, The place of a skull."
"24850","41","15","23","Mark.15.23","And they gave him to drink wine mingled with myrrh: but he received it not."
"24851","41","15","24","Mark.15.24","And when they had crucified him, they parted his garments, casting lots upon them, what every man should take."
"24852","41","15","25","Mark.15.25","And it was the third hour, and they crucified him."
"24853","41","15","26","Mark.15.26","And the superscription of his accusation was written over, THE KING OF THE JEWS."
"24854","41","15","27","Mark.15.27","And with him they crucify two thieves; the one on his right hand, and the other on his left."
"24855","41","15","28","Mark.15.28","And the scripture was fulfilled, which saith, And he was numbered with the transgressors."
"24856","41","15","29","Mark.15.29","And they that passed by railed on him, wagging their heads, and saying, Ah, thou that destroyest the temple, and buildest it in three days,"
"24857","41","15","30","Mark.15.30","Save thyself, and come down from the cross."
"24858","41","15","31","Mark.15.31","Likewise also the chief priests mocking said among themselves with the scribes, He saved others; himself he cannot save."
"24859","41","15","32","Mark.15.32","Let Christ the King of Israel descend now from the cross, that we may see and believe. And they that were crucified with him reviled him."
"24860","41","15","33","Mark.15.33","And when the sixth hour was come, there was darkness over the whole land until the ninth hour."
"24861","41","15","34","Mark.15.34","And at the ninth hour Jesus cried with a loud voice, saying, Eloi, Eloi, lama sabachthani? which is, being interpreted, My God, my God, why hast thou forsaken me?"
"24862","41","15","35","Mark.15.35","And some of them that stood by, when they heard it, said, Behold, he calleth Elias."
"24863","41","15","36","Mark.15.36","And one ran and filled a spunge full of vinegar, and put it on a reed, and gave him to drink, saying, Let alone; let us see whether Elias will come to take him down."
"24864","41","15","37","Mark.15.37","And Jesus cried with a loud voice, and gave up the ghost."
"24865","41","15","38","Mark.15.38","And the veil of the temple was rent in twain from the top to the bottom."
"24866","41","15","39","Mark.15.39","And when the centurion, which stood over against him, saw that he so cried out, and gave up the ghost, he said, Truly this man was the Son of God."
"24867","41","15","40","Mark.15.40","There were also women looking on afar off: among whom was Mary Magdalene, and Mary the mother of James the less and of Joses, and Salome;"
"24868","41","15","41","Mark.15.41","Who also, when he was in Galilee, followed him, and ministered unto him;) and many other women which came up with him unto Jerusalem."
"24869","41","15","42","Mark.15.42","And now when the even was come, because it was the preparation, that is, the day before the sabbath,"
"24870","41","15","43","Mark.15.43","Joseph of Arimathaea, an honourable counsellor, which also waited for the kingdom of God, came, and went in boldly unto Pilate, and craved the body of Jesus."
